"Relative Intensity (%) Run #5","Angle (rad) Run #5","Relative Intensity (%) Run #6","Angle (rad) Run #6","Relative Intensity (%) Run #7","Angle (rad) Run #7","Relative Intensity (%) Run #8","Angle (rad) Run #8","Relative Intensity (%) Run #9","Angle (rad) Run #9","Relative Intensity (%) Run #10","Angle (rad) Run #10"
56.49,6.665,-6.02,2.728,3.58,4.438,4.18,4.354,5.81,4.024,13.73,4.507
57.12,6.687,-5.91,2.733,3.69,4.458,4.22,4.375,6.20,4.073,14.04,4.547
58.16,6.707,-5.90,2.747,3.93,4.475,4.50,4.394,6.43,4.092,14.65,4.615
58.68,6.728,-5.90,2.771,4.07,4.499,4.63,4.427,6.53,4.100,14.99,4.661
59.11,6.742,-5.90,2.818,4.23,4.518,4.95,4.464,6.80,4.109,15.78,4.723
59.83,6.764,-5.82,2.860,4.51,4.536,5.11,4.508,6.90,4.137,16.22,4.789
60.29,6.797,-5.70,2.908,4.66,4.558,5.48,4.571,7.04,4.174,16.75,4.825
61.40,6.847,-5.60,2.958,4.88,4.574,5.73,4.596,7.22,4.213,17.62,4.841
62.07,6.894,-5.57,2.994,5.07,4.591,6.20,4.612,7.55,4.266,17.97,4.854
63.52,6.929,-5.49,2.997,5.39,4.615,6.35,4.618,7.80,4.326,18.44,4.863
64.27,6.959,-5.44,2.997,5.53,4.643,6.51,4.643,8.35,4.350,18.60,4.874
65.86,6.984,-5.48,3.000,5.89,4.667,6.88,4.692,8.59,4.373,19.01,4.893
66.68,7.006,-5.44,3.007,6.14,4.687,7.11,4.738,8.88,4.414,19.18,4.945
67.36,7.023,-5.41,3.022,6.48,4.709,7.73,4.752,9.15,4.455,19.75,4.984
68.44,7.047,-5.35,3.052,6.65,4.722,8.11,4.764,9.70,4.497,20.15,4.998
69.03,7.075,-5.39,3.101,7.02,4.736,8.55,4.774,9.95,4.536,20.82,4.990
70.22,7.098,-5.30,3.146,7.11,4.752,8.63,4.780,10.23,4.566,21.07,5.009
70.70,7.119,-5.26,3.192,7.47,4.772,8.93,4.799,10.74,4.580,21.32,5.034
71.03,7.138,-5.06,3.237,7.59,4.796,9.03,4.818,10.94,4.587,21.89,5.063
71.77,7.160,-4.98,3.245,7.79,4.822,9.31,4.833,11.27,4.602,22.17,5.118
72.14,7.186,-4.92,3.250,8.21,4.860,9.41,4.860,11.44,4.634,22.88,5.202
72.86,7.199,-4.86,3.256,8.46,4.904,9.66,4.899,11.84,4.687,23.54,5.254
73.10,7.216,-4.87,3.264,9.09,4.924,9.83,4.926,12.09,4.771,25.05,5.305
73.66,7.237,-4.88,3.285,9.40,4.950,10.17,4.937,12.92,4.833,25.78,5.353
73.85,7.259,-4.79,3.313,10.04,4.968,10.28,4.945,13.34,4.865,26.56,5.383
74.10,7.278,-4.74,3.344,10.30,4.987,10.43,4.954,13.98,4.885,27.99,5.413
74.32,7.296,-4.67,3.363,10.74,5.016,10.57,4.968,14.21,4.895,28.69,5.437
74.46,7.312,-4.62,3.373,11.04,5.052,10.80,5.003,14.60,4.910,29.85,5.471
74.65,7.329,-4.57,3.387,11.72,5.093,11.18,5.067,14.73,4.926,30.47,5.529
74.70,7.348,-4.54,3.393,12.16,5.130,11.45,5.140,14.86,4.939,31.93,5.595
74.43,7.362,-4.56,3.399,12.99,5.165,12.33,5.169,14.95,4.953,32.96,5.674
74.39,7.380,-4.41,3.402,13.38,5.202,12.73,5.196,15.13,4.972,35.43,5.726
74.34,7.406,-4.45,3.407,13.78,5.223,13.36,5.228,15.44,4.986,36.61,5.763
74.17,7.427,-4.48,3.410,14.61,5.242,13.71,5.264,15.68,5.016,37.58,5.782
74.03,7.447,-4.45,3.415,15.03,5.257,14.44,5.303,16.13,5.064,39.27,5.806
73.59,7.463,-4.39,3.420,15.77,5.276,14.92,5.322,16.47,5.119,39.87,5.837
73.45,7.480,-4.37,3.427,16.04,5.298,15.28,5.331,17.30,5.132,41.18,5.881
73.24,7.502,-4.34,3.432,16.71,5.316,15.79,5.334,17.54,5.133,41.95,5.909
72.98,7.521,-4.38,3.437,17.02,5.325,15.93,5.344,17.86,5.138,43.58,5.922
72.80,7.552,-4.36,3.443,17.58,5.345,16.26,5.353,18.01,5.146,44.26,5.934
72.48,7.576,-4.36,3.451,17.84,5.367,16.49,5.374,18.11,5.160,45.29,5.936
72.31,7.585,-4.30,3.457,18.49,5.391,16.99,5.388,18.49,5.182,45.64,5.941
71.94,7.600,-4.28,3.464,18.79,5.413,17.27,5.399,18.67,5.218,46.31,5.949
71.89,7.628,-4.30,3.467,19.11,5.440,17.72,5.410,19.28,5.300,46.57,5.961
71.73,7.669,-4.28,3.476,19.86,5.474,17.90,5.416,19.77,5.336,46.98,5.982
70.86,7.705,-4.30,3.489,20.25,5.517,18.26,5.429,20.76,5.364,47.89,6.021
70.34,7.728,-4.26,3.514,21.37,5.553,18.47,5.448,21.20,5.382,48.45,6.082
69.65,7.750,-4.18,3.544,21.89,5.576,18.67,5.463,21.75,5.394,50.22,6.162
69.41,7.777,-4.17,3.567,23.04,5.603,19.10,5.476,21.98,5.408,51.61,6.225
68.94,7.801,-4.02,3.578,23.56,5.633,19.34,5.488,22.28,5.433,54.52,6.274
68.63,7.815,-3.94,3.586,24.65,5.663,19.83,5.495,22.90,5.465,55.85,6.297
68.41,7.832,-3.94,3.591,25.28,5.685,20.03,5.509,23.25,5.490,57.81,6.327
68.13,7.845,-3.89,3.602,25.79,5.719,20.23,5.529,24.03,5.506,58.58,6.362
67.91,7.859,-3.87,3.610,26.73,5.738,20.36,5.551,24.33,5.512,60.40,6.428
67.47,7.876,-3.73,3.624,27.25,5.755,20.66,5.578,24.78,5.520,61.50,6.469
67.32,7.898,-3.71,3.638,28.23,5.777,20.94,5.587,24.97,5.532,62.56,6.481
67.19,7.934,-3.75,3.654,28.73,5.801,21.22,5.595,25.49,5.551,64.15,6.487
66.49,7.961,-3.63,3.679,29.71,5.820,21.56,5.603,25.77,5.567,64.65,6.491
66.01,7.980,-3.55,3.712,30.25,5.837,21.79,5.625,26.01,5.578,65.39,6.500
65.13,7.992,-3.49,3.731,31.08,5.856,22.30,5.663,26.49,5.603,65.71,6.513
64.77,8.003,-3.37,3.746,31.50,5.895,22.60,5.699,26.73,5.639,66.37,6.524
64.15,8.013,-3.31,3.754,31.99,5.928,23.43,5.719,27.48,5.672,66.61,6.528
63.86,8.031,-3.24,3.764,33.05,5.977,23.82,5.729,27.93,5.694,66.87,6.536
63.59,8.063,-3.18,3.771,33.68,6.007,24.31,5.738,28.68,5.707,67.30,6.542
62.65,8.101,-3.13,3.778,35.19,6.029,24.45,5.760,29.01,5.726,67.52,6.555
62.06,8.119,-3.11,3.786,35.85,6.043,24.81,5.806,29.37,5.749,68.14,6.575
61.06,8.132,-3.04,3.800,36.98,6.052,25.83,5.847,30.06,5.779,68.65,6.582
60.64,8.143,-3.01,3.808,37.35,6.062,26.41,5.872,30.35,5.798,68.89,6.591
59.89,8.160,-2.88,3.817,37.74,6.073,27.69,5.884,30.97,5.803,69.35,6.596
59.55,8.182,-2.84,3.830,38.30,6.095,28.18,5.894,31.17,5.814,69.63,6.605
59.20,8.204,-2.73,3.844,38.59,6.114,28.91,5.908,31.81,5.828,70.12,6.611
58.34,8.223,-2.75,3.864,39.24,6.140,29.52,5.947,32.22,5.842,70.29,6.624
57.81,8.239,-2.63,3.881,39.64,6.181,30.93,6.015,32.97,5.856,70.81,6.637
56.85,8.256,-2.56,3.892,40.89,6.219,31.87,6.099,33.38,5.881,71.11,6.659
56.39,8.291,-2.44,3.907,41.58,6.266,32.91,6.158,33.89,5.912,71.44,6.682
55.13,8.333,-2.37,3.925,43.02,6.302,35.39,6.194,35.07,5.942,72.08,6.729
54.24,8.360,-2.35,3.946,43.87,6.337,36.27,6.227,35.75,5.989,72.67,6.805
52.54,8.377,-2.37,3.966,45.32,6.377,37.65,6.250,37.13,6.016,74.07,6.857
51.86,8.386,-2.28,3.987,46.06,6.417,38.36,6.289,37.85,6.046,74.92,6.891
51.27,8.397,-2.13,4.015,46.87,6.461,39.65,6.333,39.31,6.062,75.57,6.905
50.33,8.416,-2.04,4.043,48.60,6.497,40.36,6.382,39.90,6.071,76.80,6.905
49.95,8.441,-1.93,4.056,49.38,6.525,41.98,6.420,40.69,6.073,77.19,6.908
49.03,8.463,-1.84,4.068,50.71,6.552,42.84,6.454,41.01,6.079,77.75,6.910
48.47,8.476,-1.68,4.079,51.26,6.582,43.67,6.492,41.25,6.084,77.91,6.912
47.50,8.485,-1.66,4.089,52.58,6.622,45.34,6.555,41.91,6.092,78.18,6.915
47.10,8.498,-1.60,4.101,53.28,6.659,46.19,6.586,42.20,6.095,78.29,6.921
46.27,8.511,-1.50,4.119,54.67,6.693,48.00,6.632,42.63,6.095,78.54,6.927
45.88,8.525,-1.34,4.144,55.24,6.715,48.68,6.687,42.83,6.098,78.63,6.935
45.23,8.534,-1.26,4.178,56.29,6.729,50.15,6.751,43.06,6.101,78.64,6.941
44.91,8.547,-0.97,4.202,56.69,6.747,50.95,6.789,43.19,6.110,78.76,6.946
44.53,8.555,-0.92,4.221,56.93,6.753,52.65,6.820,43.68,6.128,78.86,6.949
43.82,8.572,-0.85,4.230,57.50,6.764,53.22,6.836,44.12,6.150,79.00,6.954
43.49,8.591,-0.86,4.241,57.74,6.775,54.28,6.852,44.48,6.195,79.10,6.959
42.57,8.621,-0.75,4.247,58.27,6.791,54.68,6.869,45.85,6.272,79.31,6.963
41.95,8.650,-0.66,4.254,58.56,6.805,55.21,6.890,46.83,6.329,79.41,6.965
40.40,8.677,-0.59,4.258,58.97,6.820,56.11,6.899,49.46,6.384,79.50,6.966
39.59,8.699,-0.51,4.262,59.15,6.831,56.50,6.918,50.83,6.420,79.63,6.974
38.19,8.719,-0.53,4.266,59.58,6.846,57.37,6.943,53.08,6.443,79.74,6.979
37.62,8.737,-0.40,4.274,59.82,6.861,57.89,6.976,53.81,6.461,79.93,6.982
37.09,8.752,-0.35,4.288,60.10,6.886,58.79,7.004,55.02,6.487,80.05,6.992
35.96,8.770,-0.27,4.304,60.61,6.912,59.24,7.029,55.61,6.525,80.40,6.998
35.45,8.784,-0.30,4.318,60.84,6.930,60.15,7.048,57.10,6.566,80.59,7.006
34.63,8.807,-0.06,4.332,61.46,6.946,60.73,7.059,57.99,6.591,80.87,7.020
34.06,8.831,-0.02,4.348,61.66,6.954,61.11,7.084,58.86,6.605,81.05,7.048
32.89,8.851,0.15,4.370,62.01,6.962,61.58,7.119,60.02,6.624,81.25,7.097
32.29,8.877,0.23,4.395,62.16,6.971,61.59,7.150,60.52,6.641,81.41,7.119
31.15,8.903,0.50,4.423,62.54,6.982,61.77,7.179,61.70,6.659,81.53,7.128
30.51,8.925,0.62,4.450,62.90,6.992,61.85,7.208,62.22,6.679,81.78,7.141
29.81,8.947,0.82,4.458,63.06,7.003,62.23,7.249,63.25,6.703,82.02,7.153
28.68,8.982,0.91,4.464,63.52,7.014,62.55,7.290,63.78,6.717,82.23,7.171
27.95,9.020,1.09,4.470,63.66,7.026,62.72,7.326,64.34,6.737,82.37,7.194
26.39,9.054,1.11,4.485,64.30,7.042,62.66,7.364,65.49,6.769,82.53,7.219
25.57,9.093,1.17,4.500,64.65,7.056,62.60,7.430,66.08,6.830,82.77,7.248
23.91,9.122,1.34,4.511,65.01,7.065,62.28,7.449,67.57,6.908,82.84,7.282
23.11,9.140,1.44,4.525,65.44,7.081,62.25,7.472,68.48,6.963,82.95,7.315
21.92,9.159,1.62,4.543,65.58,7.100,62.23,7.494,70.56,7.003,82.91,7.340
21.40,9.195,1.71,4.552,65.87,7.124,62.16,7.518,71.17,7.007,82.87,7.370
20.73,9.236,1.80,4.568,65.97,7.149,62.13,7.548,71.60,7.007,82.71,7.387
19.41,9.272,1.91,4.580,66.09,7.175,61.85,7.582,72.20,7.010,82.55,7.392
18.63,9.307,2.02,4.593,66.15,7.194,61.57,7.612,72.42,7.012,82.57,7.403
17.25,9.334,1.99,4.604,66.17,7.207,60.98,7.642,72.82,7.017,82.75,7.427
16.62,9.356,2.25,4.609,66.32,7.218,60.60,7.656,73.25,7.026,82.66,7.477
15.55,9.375,2.35,4.621,66.38,7.224,60.12,7.670,73.63,7.034,82.44,7.515
15.03,9.400,2.48,4.634,66.62,7.235,60.02,7.689,74.02,7.045,82.07,7.532
14.10,9.423,2.60,4.651,66.74,7.245,59.84,7.697,74.33,7.062,81.81,7.552
13.62,9.467,2.78,4.661,66.90,7.262,59.37,7.703,75.01,7.073,81.65,7.567
12.41,9.541,2.88,4.672,66.92,7.284,59.24,7.703,75.20,7.081,81.37,7.578
11.58,9.612,3.11,4.675,66.80,7.299,58.97,7.703,75.52,7.095,81.20,7.603
10.66,9.671,3.22,4.683,66.43,7.312,59.00,7.702,75.73,7.116,81.12,7.626
8.93,9.712,3.31,4.689,66.30,7.336,58.99,7.702,76.04,7.138,80.75,7.639
8.18,9.741,3.31,4.694,66.32,7.351,58.93,7.702,76.57,7.152,80.65,7.654
7.03,9.763,3.41,4.701,66.16,7.367,58.89,7.705,76.80,7.171,80.49,7.665
6.61,9.777,3.61,4.708,66.21,7.384,58.85,7.705,77.34,7.183,80.36,7.675
5.96,9.795,3.70,4.717,66.12,7.408,58.85,7.705,77.54,7.202,80.22,7.689
5.69,9.817,3.81,4.731,66.01,7.431,58.91,7.709,78.18,7.229,80.14,7.709
5.14,9.844,3.88,4.753,65.77,7.460,59.01,7.713,78.46,7.249,79.94,7.730
4.87,9.869,4.20,4.786,65.61,7.496,59.22,7.714,78.76,7.259,79.48,7.749
4.34,9.890,4.36,4.819,65.34,7.534,59.39,7.717,78.88,7.270,79.20,7.766
4.09,9.913,4.78,4.833,64.47,7.563,59.53,7.722,79.14,7.284,78.57,7.783
3.65,9.943,5.00,4.846,64.05,7.589,59.58,7.728,79.48,7.289,78.28,7.802
3.44,9.971,5.19,4.852,63.30,7.615,59.55,7.741,79.62,7.298,77.59,7.830
3.12,9.998,5.28,4.857,62.95,7.636,59.34,7.774,80.05,7.310,77.15,7.856
2.53,10.025,5.32,4.865,62.38,7.661,59.03,7.805,80.31,7.326,76.32,7.876
2.32,10.050,5.38,4.877,62.16,7.700,58.07,7.821,80.61,7.342,75.83,7.895
1.85,10.074,5.52,4.901,61.79,7.733,57.84,7.832,80.69,7.361,75.35,7.918
1.59,10.113,5.64,4.961,60.97,7.766,57.87,7.840,80.78,7.397,74.41,7.939
1.16,10.139,5.85,5.050,60.45,7.802,58.03,7.849,81.02,7.435,73.94,7.970
0.97,10.161,6.53,5.082,59.34,7.860,58.12,7.859,81.06,7.466,72.75,8.020
0.61,10.187,6.96,5.093,58.52,7.929,58.07,7.879,81.28,7.474,71.89,8.058
0.45,10.201,7.48,5.100,56.32,8.030,57.95,7.914,81.28,7.477,70.15,8.080
0.18,10.210,7.65,5.104,54.74,8.127,57.38,7.951,81.33,7.477,69.42,8.112
0.03,10.220,7.79,5.107,52.85,8.198,56.98,7.972,81.46,7.480,68.68,8.123
-0.17,10.232,7.89,5.111,49.01,8.225,56.22,7.977,81.55,7.483,67.57,8.127
-0.28,10.249,8.02,5.116,47.51,8.226,56.01,7.978,81.73,7.490,67.14,8.132
-0.56,10.275,8.10,5.126,45.89,8.228,55.86,7.992,81.81,7.494,66.68,8.138
-0.65,10.304,8.21,5.137,45.45,8.228,55.83,8.000,81.99,7.504,66.52,8.149
-0.87,10.331,8.24,5.152,44.74,8.228,55.71,8.008,81.98,7.510,66.28,8.185
-1.00,10.361,8.57,5.174,44.54,8.228,55.68,8.017,82.10,7.515,65.30,8.223
-1.34,10.389,8.76,5.187,44.21,8.229,55.53,8.025,82.17,7.524,64.56,8.245
-1.48,10.414,8.89,5.193,44.21,8.231,55.17,8.038,82.17,7.535,63.12,8.262
-1.55,10.438,8.98,5.198,44.05,8.231,54.96,8.057,82.22,7.557,62.54,8.270
-1.84,10.460,9.02,5.202,44.05,8.233,54.33,8.077,82.19,7.590,61.62,8.280
-1.95,10.484,9.02,5.207,44.02,8.237,53.99,8.088,81.97,7.620,61.25,8.297
-2.13,10.505,9.11,5.217,43.88,8.240,53.34,8.102,81.79,7.625,60.89,8.335
-2.21,10.531,9.41,5.234,43.89,8.251,53.10,8.108,81.67,7.628,59.62,8.366
-2.31,10.557,9.63,5.245,43.66,8.275,52.69,8.116,81.56,7.633,58.72,8.388
-2.41,10.589,9.92,5.257,43.28,8.306,52.54,8.126,81.51,7.645,57.04,8.404
-2.53,10.619,10.10,5.265,42.12,8.328,52.44,8.138,81.36,7.664,56.35,8.449
-2.56,10.639,10.28,5.275,41.45,8.343,52.08,8.163,81.25,7.691,54.53,8.500
-2.78,10.658,10.33,5.292,40.25,8.369,51.79,8.184,80.84,7.717,53.26,8.542
-2.83,10.685,10.69,5.309,39.69,8.379,50.88,8.196,80.49,7.742,50.64,8.584
-2.90,10.716,10.87,5.327,39.17,8.388,50.56,8.212,80.18,7.763,49.31,8.606
-2.96,10.760,11.14,5.341,38.18,8.397,49.83,8.225,79.59,7.780,48.19,8.622
-2.96,10.799,11.29,5.352,37.81,8.415,49.45,8.247,79.35,7.793,46.68,8.638
-3.00,10.845,11.36,5.363,37.04,8.437,48.71,8.261,78.78,7.812,46.01,8.657
-3.08,10.892,11.70,5.374,36.65,8.454,48.29,8.278,78.57,7.834,44.75,8.676
-3.08,10.928,11.86,5.385,35.64,8.467,47.44,8.288,78.05,7.849,44.10,8.699
-3.07,10.969,12.11,5.394,35.24,8.470,47.06,8.292,77.71,7.862,42.84,8.719
-3.07,11.007,12.23,5.411,34.69,8.478,46.47,8.300,77.20,7.870,42.26,8.743
-3.03,11.063,12.48,5.419,34.50,8.487,46.20,8.311,77.01,7.874,40.99,8.776
-3.06,11.117,12.70,5.430,34.29,8.501,45.94,8.330,76.85,7.878,40.27,8.804
-3.09,11.162,12.89,5.444,34.01,8.515,45.30,8.355,76.59,7.885,38.78,8.822
-3.05,11.211,13.04,5.465,33.68,8.525,44.78,8.390,76.53,7.893,38.19,8.851
-3.05,11.269,13.40,5.485,33.23,8.533,43.37,8.408,76.28,7.907,37.59,8.875
-3.06,11.324,13.63,5.512,33.06,8.540,42.72,8.427,76.10,7.925,36.25,8.892
-3.08,11.358,14.23,5.520,32.66,8.545,41.56,8.440,75.65,7.945,35.61,8.906
-3.12,11.396,14.38,5.534,32.48,8.553,41.11,8.456,75.39,7.975,34.72,8.930
-3.15,11.421,14.53,5.539,32.16,8.558,40.28,8.465,74.95,7.989,34.25,8.950
-3.08,11.445,14.86,5.550,32.03,8.567,39.82,8.485,74.13,7.997,33.31,8.965
-3.10,11.464,15.04,5.554,31.77,8.575,39.44,8.503,73.77,8.020,32.78,8.988
-3.03,11.498,15.19,5.557,31.31,8.586,38.64,8.509,73.08,8.036,31.82,9.020
-3.02,11.541,15.31,5.564,31.00,8.606,38.29,8.517,72.70,8.050,31.18,9.043
-3.00,11.594,15.68,5.575,30.30,8.646,37.77,8.523,71.88,8.052,30.57,9.073
-3.07,11.657,15.89,5.586,29.68,8.679,37.51,8.529,71.68,8.052,29.34,9.120
-3.06,11.713,16.51,5.597,28.17,8.712,37.16,8.536,71.49,8.053,28.47,9.166
-3.10,11.759,16.75,5.616,27.40,8.727,36.96,8.547,71.29,8.058,26.74,9.202
-3.15,11.803,17.15,5.619,26.27,8.741,36.55,8.556,71.23,8.060,25.93,9.235
-3.12,11.864,17.33,5.630,25.90,8.763,36.28,8.567,71.11,8.063,24.35,9.258
-3.13,11.877,17.44,5.634,25.46,8.817,36.02,8.583,71.07,8.066,23.73,9.272
-3.16,11.894,17.80,5.650,23.92,8.910,35.44,8.597,70.91,8.077,23.14,9.282
-3.11,11.913,17.94,5.669,22.76,8.976,35.11,8.600,70.79,8.085,22.45,9.290
-3.11,11.932,18.39,5.694,19.90,9.007,34.65,8.602,70.64,8.108,22.19,9.294
-3.21,11.949,18.72,5.719,18.84,9.012,34.43,8.606,69.91,8.132,21.80,9.298
-3.18,11.969,19.33,5.746,17.54,9.018,34.18,8.610,69.47,8.159,21.61,9.302
-3.22,11.999,19.69,5.765,17.10,9.027,34.09,8.614,68.37,8.178,21.26,9.312
-3.21,12.050,20.43,5.792,16.43,9.037,33.85,8.617,67.86,8.190,21.09,9.326
-3.25,12.139,20.83,5.801,16.17,9.049,33.78,8.619,67.39,8.206,20.64,9.337
-3.25,12.180,21.18,5.810,15.92,9.064,33.76,8.621,66.53,8.245,20.41,9.357
-3.26,12.226,21.88,5.826,15.40,9.090,33.70,8.621,65.85,8.280,20.15,9.398
-3.21,12.284,22.16,5.840,15.03,9.109,33.66,8.627,64.06,8.336,19.48,9.442
-3.21,12.342,22.64,5.854,14.25,9.128,33.52,8.630,62.83,8.390,18.93,9.477
-3.19,12.403,22.91,5.872,13.90,9.145,33.40,8.638,60.12,8.441,17.81,9.508
-3.24,12.491,23.38,5.897,13.02,9.181,33.11,8.644,58.64,8.485,17.25,9.533
-3.25,12.606,23.57,5.919,12.55,9.235,32.92,8.647,57.24,8.515,16.34,9.549
-3.28,12.670,24.17,5.956,11.22,9.274,32.75,8.652,54.93,8.559,15.99,9.558
-3.29,12.711,24.49,5.977,10.55,9.296,32.66,8.655,53.78,8.589,15.47,9.571
-3.32,12.744,24.81,5.996,9.43,9.313,32.58,8.666,51.45,8.625,15.27,9.591
-3.36,12.782,25.50,6.019,9.00,9.329,32.29,8.680,50.39,8.663,14.83,9.615
-3.36,12.827,25.78,6.035,8.66,9.349,32.06,8.699,48.13,8.710,14.56,9.645
-3.32,12.866,26.38,6.057,8.01,9.375,31.21,8.716,46.86,8.754,14.25,9.689
-3.36,12.895,26.73,6.079,7.61,9.403,30.76,8.735,44.33,8.792,13.50,9.701
-3.36,12.920,27.42,6.103,6.84,9.419,29.94,8.749,43.13,8.809,13.17,9.712
-3.34,12.956,27.79,6.125,6.52,9.445,29.50,8.754,41.42,8.817,12.73,9.723
-3.26,12.989,28.15,6.143,5.83,9.466,28.94,8.760,40.86,8.825,12.48,9.731
-3.25,13.033,28.84,6.158,5.55,9.488,28.67,8.768,40.35,8.829,12.22,9.742
-3.29,13.074,29.26,6.180,4.94,9.499,28.43,8.781,39.80,8.829,12.07,9.758
-3.30,13.132,29.80,6.202,4.73,9.513,27.97,8.795,39.64,8.836,11.77,9.788
-3.31,13.210,30.20,6.227,4.40,9.522,27.65,8.812,39.23,8.848,11.55,9.814
-3.31,13.289,30.93,6.250,4.18,9.530,26.91,8.855,38.98,8.864,11.05,9.833
-3.33,13.338,31.33,6.269,3.97,9.539,26.27,8.892,38.23,8.897,10.84,9.857
-3.34,13.369,31.78,6.280,3.86,9.558,24.65,8.927,37.60,8.946,10.66,9.877
-3.34,13.404,31.97,6.294,3.49,9.580,23.86,8.968,35.76,8.987,10.11,9.898
-3.37,13.448,32.19,6.304,3.24,9.612,23.03,8.991,34.73,9.032,9.94,9.915
-3.34,13.501,32.67,6.313,2.97,9.634,21.49,9.021,33.71,9.064,9.64,9.943
-3.41,13.581,33.03,6.330,2.43,9.649,20.89,9.067,31.90,9.079,9.45,9.976
-3.40,13.668,33.63,6.365,2.20,9.657,19.41,9.107,31.15,9.087,8.94,10.017
-3.48,13.755,34.01,6.393,1.84,9.664,18.64,9.122,30.10,9.095,8.66,10.059
-3.45,13.851,35.05,6.425,1.71,9.675,17.41,9.139,29.70,9.106,8.12,10.085
-3.46,13.906,35.53,6.440,1.51,9.687,16.96,9.150,29.07,9.125,7.90,10.094
-3.50,13.946,36.42,6.447,1.39,9.709,16.27,9.169,28.73,9.147,7.61,10.105
-3.49,13.994,36.77,6.456,1.09,9.723,15.92,9.178,28.30,9.170,7.48,10.116
-3.50,14.051,37.08,6.465,0.90,9.736,15.32,9.183,27.34,9.195,7.27,10.127
-3.45,14.098,37.67,6.478,0.61,9.747,15.10,9.186,26.85,9.224,7.17,10.141
-3.48,14.136,37.97,6.494,0.51,9.752,14.93,9.189,25.63,9.263,6.98,10.147
-3.41,14.180,38.52,6.511,0.36,9.758,14.68,9.191,24.97,9.294,6.91,10.161
-3.45,14.227,39.06,6.539,0.32,9.764,14.58,9.194,23.64,9.302,6.83,10.172
-3.48,14.274,40.34,6.599,0.28,9.774,14.41,9.202,23.20,9.312,6.70,10.180
-3.49,14.318,40.90,6.654,0.20,9.781,14.32,9.211,22.59,9.320,6.62,10.193
-3.49,14.378,41.80,6.698,0.11,9.791,14.06,9.219,22.39,9.324,6.49,10.205
-3.48,14.426,42.32,6.720,0.03,9.806,13.95,9.224,22.19,9.337,6.42,10.215
-3.53,14.478,42.80,6.723,-0.21,9.822,13.66,9.230,21.76,9.343,6.35,10.229
-3.52,14.533,43.65,6.725,-0.38,9.844,13.55,9.232,21.56,9.349,6.23,10.235
-3.56,14.585,43.95,6.726,-0.60,9.865,13.42,9.233,21.19,9.356,6.21,10.249
-3.52,14.632,44.44,6.728,-0.89,9.869,13.42,9.239,20.94,9.367,6.16,10.275
-3.48,14.676,44.68,6.732,-1.06,9.874,13.36,9.257,20.72,9.379,5.94,10.303
-3.52,14.717,45.50,6.737,-1.17,9.876,12.99,9.277,20.46,9.386,5.87,10.325
-3.50,14.753,45.78,6.740,-1.24,9.882,12.83,9.305,20.05,9.389,5.57,10.369
-3.53,14.791,46.27,6.750,-1.27,9.887,12.21,9.348,19.92,9.392,5.45,10.403
-3.53,14.820,46.62,6.765,-1.33,9.896,11.79,9.382,19.76,9.398,5.21,10.436
-3.57,14.846,46.68,6.772,-1.39,9.904,10.82,9.404,19.56,9.406,5.12,10.460
-3.52,14.883,46.67,6.780,-1.44,9.913,10.41,9.420,19.43,9.415,5.03,10.480
-3.54,14.927,46.68,6.787,-1.54,9.923,9.69,9.439,19.08,9.426,4.85,10.507
-3.56,14.982,46.75,6.805,-1.57,9.942,9.41,9.459,18.94,9.442,4.79,10.529
-3.56,15.025,46.85,6.820,-1.86,9.959,8.87,9.492,18.45,9.459,4.72,10.543
-3.57,15.083,47.40,6.852,-2.00,9.975,8.50,9.536,18.19,9.483,4.68,10.553
-3.57,15.144,47.45,6.877,-2.22,9.997,7.76,9.568,17.58,9.506,4.65,10.559
-3.58,15.188,47.68,6.901,-2.36,10.026,7.40,9.591,17.21,9.547,4.63,10.568
-3.66,15.219,47.89,6.918,-2.70,10.044,7.00,9.605,16.75,9.587,4.72,10.586
-3.64,15.254,48.19,6.932,-2.82,10.074,6.36,9.620,15.75,9.621,4.69,10.606
-3.64,15.292,48.30,6.943,-3.09,10.102,6.19,9.632,15.26,9.654,4.66,10.622
-3.68,15.329,48.58,6.955,-3.25,10.136,5.75,9.645,14.22,9.684,4.67,10.645
-3.66,15.383,48.64,6.985,-3.51,10.150,5.60,9.675,13.73,9.720,4.67,10.669
-3.60,15.422,49.27,7.029,-3.60,10.165,5.11,9.715,12.79,9.750,4.64,10.689
-3.63,15.444,49.23,7.058,-3.71,10.171,4.86,9.744,12.35,9.777,4.57,10.707
-3.68,15.468,49.17,7.086,-3.92,10.188,4.26,9.766,11.67,9.797,4.56,10.722
-3.67,15.486,49.01,7.119,-3.96,10.201,4.02,9.786,11.26,9.824,4.57,10.743
-3.68,15.515,48.84,7.144,-4.22,10.224,3.65,9.791,10.64,9.866,4.54,10.768
-3.71,15.549,48.70,7.171,-4.25,10.238,3.53,9.803,10.21,9.915,4.53,10.798
-3.67,15.595,48.60,7.196,-4.43,10.251,3.13,9.814,9.33,9.951,4.53,10.826
-3.66,15.620,48.19,7.212,-4.53,10.271,2.96,9.833,8.88,9.982,4.52,10.860
-3.65,15.639,48.00,7.237,-4.61,10.298,2.77,9.844,8.55,10.036,4.46,10.890
-3.66,15.659,47.23,7.263,-4.68,10.315,2.70,9.858,7.83,10.096,4.45,10.922
