Relative Intensity (%) Run #1,Angle (rad) Run #1,Relative Intensity (%) Run #2,Angle (rad) Run #2,Relative Intensity (%) Run #3,Angle (rad) Run #3,Relative Intensity (%) Run #4,Angle (rad) Run #4,Relative Intensity (%) Run #5,Angle (rad) Run #5,Relative Intensity (%) Run #6,Angle (rad) Run #6
-4.37,1.634,-1.57,3.831,-0.7,2.76,1.52,4.67,26.92,7.546,13.54,6.245
-4.35,1.646,-1.59,3.841,-0.76,2.776,1.51,4.7,27.08,7.592,13.77,6.253
-4.35,1.667,-1.55,3.853,-0.7,2.788,1.64,4.772,27.15,7.645,14.06,6.264
-4.31,1.681,-1.59,3.867,-0.56,2.807,1.73,4.827,27.22,7.717,14.03,6.267
-4.41,1.687,-1.57,3.889,-0.53,2.807,1.84,4.855,27.21,7.799,14.36,6.272
-4.32,1.7,-1.57,3.916,-0.6,2.81,1.88,4.862,27.1,7.862,14.44,6.278
-4.37,1.711,-1.6,3.935,-0.57,2.816,1.88,4.868,27.02,7.893,14.58,6.296
-4.39,1.725,-1.54,3.955,-0.47,2.823,1.95,4.89,26.95,7.912,14.74,6.318
-4.4,1.74,-1.49,3.977,-0.52,2.837,1.95,4.918,26.83,7.944,15.49,6.376
-4.34,1.758,-1.47,3.993,-0.5,2.862,2.02,4.942,26.75,7.989,15.99,6.447
-4.29,1.769,-1.5,4.01,-0.44,2.89,2.25,4.976,26.34,8.061,16.76,6.48
-4.34,1.788,-1.4,4.029,-0.47,2.925,2.26,5.009,26.07,8.132,17.12,6.53
-4.35,1.799,-1.43,4.045,-0.55,2.969,2.36,5.031,25.49,8.162,17.46,6.577
-4.35,1.811,-1.39,4.062,-0.47,3.014,2.42,5.05,25.18,8.189,18.39,6.597
-4.31,1.824,-1.39,4.081,-0.49,3.096,2.41,5.082,24.79,8.218,18.53,6.608
-4.37,1.836,-1.32,4.092,-0.44,3.157,2.66,5.127,24.5,8.277,19.18,6.627
-4.32,1.847,-1.35,4.108,-0.36,3.208,2.76,5.151,24.1,8.361,19.32,6.641
-4.31,1.855,-1.28,4.126,-0.33,3.23,2.93,5.184,23.04,8.429,19.86,6.66
-4.34,1.861,-1.23,4.155,-0.34,3.247,3.09,5.207,22.51,8.479,20.03,6.69
-4.35,1.865,-1.26,4.186,-0.33,3.269,3.12,5.231,21.48,8.533,20.48,6.706
-4.33,1.871,-1.2,4.205,-0.3,3.297,3.23,5.254,20.96,8.584,20.75,6.726
-4.29,1.874,-1.18,4.222,-0.32,3.343,3.39,5.278,19.82,8.647,20.97,6.729
-4.36,1.88,-1.19,4.233,-0.26,3.377,3.54,5.311,19.12,8.716,21.09,6.737
-4.34,1.887,-1.15,4.241,-0.31,3.399,3.78,5.349,17.9,8.774,21.22,6.751
-4.31,1.891,-1.14,4.257,-0.27,3.431,4.01,5.419,17.25,8.836,21.52,6.772
-4.27,1.898,-1.18,4.291,-0.19,3.451,4.37,5.473,16.66,8.889,21.6,6.792
-4.29,1.904,-1.13,4.326,-0.17,3.487,4.65,5.55,15.48,8.943,22.19,6.841
-4.31,1.913,-1.09,4.357,-0.19,3.522,5.21,5.619,14.94,9.002,22.49,6.871
-4.28,1.924,-1,4.381,-0.15,3.552,5.46,5.672,13.78,9.059,22.99,6.888
-4.31,1.932,-0.97,4.4,-0.11,3.575,5.88,5.704,13.26,9.095,23.43,6.924
-4.29,1.945,-0.98,4.42,-0.09,3.596,6.1,5.746,12.38,9.144,23.69,6.951
-4.34,1.959,-0.93,4.445,-0.15,3.622,6.37,5.796,12.04,9.164,24.12,6.97
-4.35,1.979,-0.9,4.463,-0.15,3.655,6.95,5.845,11.53,9.181,24.32,6.988
-4.39,2.006,-0.86,4.48,-0.04,3.687,7.29,5.916,11.27,9.206,24.7,7.009
-4.36,2.039,-0.87,4.499,-0.01,3.717,7.95,5.953,10.71,9.249,24.93,7.025
-4.35,2.069,-0.79,4.513,0,3.751,8.19,5.977,10.41,9.28,25.27,7.04
-4.34,2.092,-0.73,4.532,-0.01,3.792,8.63,6,9.93,9.296,25.57,7.064
-4.36,2.11,-0.61,4.549,0.05,3.841,8.86,6.04,9.77,9.312,26.35,7.133
-4.35,2.121,-0.57,4.569,0.12,3.889,9.58,6.099,9.62,9.321,26.51,7.157
-4.38,2.13,-0.56,4.59,0.13,3.932,9.94,6.153,9.47,9.323,26.68,7.166
-4.37,2.139,-0.57,4.609,0.12,3.957,10.67,6.205,9.39,9.329,26.85,7.175
-4.32,2.152,-0.61,4.635,0.14,3.982,11.03,6.238,9.23,9.34,26.89,7.18
-4.32,2.163,-0.56,4.656,0.21,4.023,11.51,6.26,9.12,9.348,27.2,7.194
-4.29,2.176,-0.57,4.673,0.25,4.051,11.67,6.267,8.89,9.368,27.52,7.235
-4.32,2.187,-0.55,4.69,0.24,4.092,11.85,6.288,8.72,9.403,27.84,7.254
-4.25,2.201,-0.53,4.706,0.32,4.158,12.34,6.319,8.38,9.431,27.91,7.265
-4.31,2.212,-0.51,4.725,0.41,4.213,12.6,6.352,8.17,9.448,28.13,7.295
-4.34,2.22,-0.33,4.745,0.41,4.262,13.24,6.382,7.92,9.466,28.22,7.318
-4.34,2.229,-0.31,4.766,0.53,4.298,13.48,6.406,7.76,9.486,28.43,7.381
-4.23,2.238,-0.39,4.785,0.49,4.329,13.87,6.421,7.39,9.516,28.82,7.466
-4.33,2.246,-0.26,4.808,0.54,4.368,14.04,6.434,7.14,9.569,28.98,7.559
-4.35,2.257,-0.06,4.835,0.63,4.422,14.3,6.442,6.92,9.604,29.12,7.603
-4.3,2.265,0,4.858,0.71,4.466,14.43,6.456,6.53,9.624,29.2,7.629
-4.29,2.275,0.03,4.884,0.75,4.502,14.59,6.473,6.37,9.642,29.32,7.654
-4.28,2.286,0.11,4.917,0.94,4.547,14.9,6.495,6.1,9.667,29.35,7.665
-4.32,2.298,0.24,4.942,1.06,4.591,15.18,6.533,5.92,9.704,29.36,7.686
-4.4,2.311,0.3,4.976,1.07,4.629,15.69,6.557,5.55,9.745,29.38,7.708
-4.48,2.325,0.4,4.997,1.12,4.662,15.98,6.588,5.34,9.789,29.42,7.724
-4.48,2.337,0.41,5.014,1.07,4.69,16.48,6.616,4.97,9.821,29.25,7.752
-4.32,2.351,0.47,5.039,1.25,4.741,16.75,6.635,4.82,9.843,29.3,7.79
-4.32,2.367,0.53,5.063,1.46,4.785,17.21,6.655,4.53,9.872,29.11,7.816
-4.29,2.388,0.57,5.085,1.42,4.825,17.46,6.674,4.4,9.913,28.99,7.83
-4.29,2.413,0.82,5.124,1.45,4.855,18,6.707,4.12,9.942,28.84,7.854
-4.28,2.441,0.82,5.154,1.66,4.896,18.37,6.756,3.97,9.973,28.76,7.887
-4.36,2.461,1,5.19,1.86,4.934,19.25,6.814,3.7,9.993,28.8,7.922
-4.37,2.483,1.03,5.218,1.96,4.968,19.76,6.858,3.63,10.011,28.52,7.942
-4.37,2.502,1.2,5.234,2.01,4.998,20.16,6.897,3.53,10.037,28.52,7.966
-4.28,2.513,1.22,5.245,2.13,5.019,20.82,6.923,3.31,10.069,28.03,7.984
-4.34,2.52,1.33,5.254,2.27,5.056,21.05,6.944,3.18,10.11,27.95,8.014
-4.38,2.524,1.36,5.262,2.44,5.1,21.66,6.968,3.02,10.133,27.66,8.06
-4.35,2.534,1.5,5.275,2.65,5.152,21.9,6.993,2.93,10.154,27.46,8.088
-4.39,2.546,1.54,5.286,2.78,5.184,22.26,7.009,2.75,10.172,27.31,8.11
-4.3,2.562,1.68,5.298,2.8,5.202,22.45,7.017,2.65,10.201,26.9,8.138
-4.36,2.589,1.71,5.322,2.99,5.217,22.69,7.025,2.49,10.235,26.81,8.162
-4.37,2.615,1.81,5.336,3.07,5.231,22.84,7.037,2.41,10.256,26.5,8.187
-4.3,2.642,1.84,5.345,3.23,5.264,22.95,7.058,2.3,10.262,26.27,8.209
-4.26,2.664,1.95,5.367,3.3,5.292,23.29,7.076,2.23,10.278,25.48,8.234
-4.29,2.689,2,5.393,3.52,5.317,23.44,7.095,2.11,10.293,25.22,8.267
-4.32,2.71,2.2,5.413,3.65,5.361,23.69,7.111,2.05,10.319,24.63,8.303
-4.29,2.727,2.28,5.446,3.81,5.399,23.81,7.122,1.98,10.341,24.35,8.355
-4.28,2.747,2.38,5.477,4.05,5.435,24.03,7.136,1.92,10.363,23.91,8.407
-4.24,2.771,2.67,5.512,4.19,5.471,24.15,7.155,1.76,10.385,22.95,8.44
-4.21,2.794,2.82,5.548,4.37,5.504,24.45,7.185,1.71,10.403,22.56,8.504
-4.2,2.815,2.98,5.576,4.48,5.535,24.73,7.216,1.64,10.438,21.57,8.567
-4.26,2.842,3.1,5.6,4.8,5.579,24.96,7.257,1.58,10.48,21.14,8.589
-4.16,2.873,3.3,5.623,4.99,5.627,25.35,7.314,1.58,10.513,20.35,8.597
-4.19,2.906,3.33,5.639,5.33,5.663,25.59,7.359,1.41,10.537,20.08,8.614
-4.22,2.945,3.39,5.649,5.46,5.697,25.93,7.398,1.41,10.56,19.31,8.655
-4.21,2.981,3.45,5.661,5.84,5.713,26.09,7.438,1.32,10.571,18.83,8.723
-4.14,3.01,3.65,5.689,6,5.743,26.45,7.46,1.31,10.589,18.34,8.768
-4.15,3.033,3.79,5.715,6.25,5.757,26.45,7.497,1.23,10.6,17.61,8.79
-4.14,3.049,4.06,5.733,6.34,5.777,26.58,7.51,1.24,10.612,17.37,8.796
-4.1,3.069,4.21,5.749,6.6,5.803,26.72,7.521,1.13,10.636,17.03,8.806
-4.07,3.096,4.5,5.774,6.72,5.809,26.8,7.537,1.13,10.656,16.86,8.818
-4.04,3.113,4.7,5.796,6.78,5.825,26.93,7.554,1.17,10.683,16.56,8.833
-4.05,3.129,4.87,5.823,6.95,5.832,26.95,7.578,1.14,10.705,16.48,8.847
-4.03,3.148,5.08,5.854,7.09,5.848,26.97,7.6,1.04,10.716,16.08,8.859
-4.03,3.167,5.21,5.883,7.33,5.865,26.99,7.622,1.05,10.729,15.9,8.886
-3.96,3.186,5.58,5.897,7.45,5.884,26.93,7.65,1.06,10.749,15.46,8.908
-4.06,3.212,5.58,5.917,7.79,5.905,26.92,7.68,1.08,10.782,15.16,8.932
-4.12,3.245,5.87,5.931,7.93,5.92,26.91,7.709,1.05,10.818,14.86,8.987
-4.13,3.275,6.12,5.942,8.14,5.93,26.84,7.749,1.02,10.86,14.02,9.027
-4.16,3.294,6.19,5.952,8.34,5.96,26.84,7.772,0.98,10.901,13.67,9.076
-4.13,3.311,6.26,5.966,8.83,6.011,26.71,7.783,1.02,10.937,12.94,9.112
-4.06,3.324,6.47,5.978,9.09,6.054,26.68,7.801,0.97,10.964,12.56,9.136
-4.08,3.338,6.64,5.999,9.76,6.115,26.67,7.816,0.96,10.988,11.98,9.183
-4.05,3.351,6.93,6.022,10.1,6.154,26.64,7.849,0.91,11.008,11.64,9.221
-4.1,3.362,7.06,6.051,10.74,6.197,26.33,7.895,0.88,11.049,10.99,9.258
-4.1,3.376,7.34,6.07,11.09,6.236,26.1,7.955,0.85,11.088,10.63,9.288
-4.05,3.394,7.48,6.088,11.55,6.285,25.84,8.039,0.9,11.121,10.2,9.305
-4.03,3.415,7.77,6.114,12.48,6.348,25.07,8.126,0.84,11.157,9.96,9.323
-4,3.443,7.9,6.128,12.9,6.393,24.61,8.157,0.92,11.176,9.82,9.337
-3.99,3.471,8.07,6.139,13.71,6.418,24.21,8.182,0.9,11.198,9.53,9.343
-4.06,3.503,8.23,6.154,14.02,6.443,23.96,8.2,0.92,11.211,9.41,9.356
-3.98,3.528,8.42,6.167,14.58,6.469,23.49,8.234,0.9,11.22,9.11,9.392
-3.97,3.541,8.62,6.175,14.83,6.492,23.12,8.28,0.89,11.242,8.82,9.458
-3.96,3.558,8.72,6.191,15.41,6.527,22.84,8.327,0.88,11.247,8.2,9.516
-4.02,3.581,8.75,6.205,15.68,6.56,22.22,8.364,0.9,11.263,7.89,9.554
-3.95,3.613,8.91,6.222,16.38,6.593,21.86,8.408,0.93,11.294,7.48,9.579
-3.91,3.66,9.27,6.242,16.85,6.654,21.18,8.445,0.98,11.308,7.27,9.593
-3.89,3.718,9.43,6.256,17.3,6.723,20.92,8.467,0.95,11.318,6.99,9.609
-3.86,3.751,9.74,6.277,18.31,6.778,20.37,8.489,0.98,11.329,6.84,9.643
-3.9,3.765,9.83,6.288,18.81,6.813,20.12,8.509,0.95,11.333,6.52,9.67
-3.86,3.782,10.1,6.299,19.61,6.842,19.58,8.536,0.97,11.343,6.22,9.708
-3.87,3.809,10.16,6.308,20.02,6.88,19.26,8.578,0.94,11.344,5.97,9.728
-3.87,3.842,10.26,6.322,20.83,6.93,18.93,8.617,0.95,11.354,5.82,9.747
-3.82,3.883,10.47,6.337,21.22,6.968,18.03,8.68,0.98,11.362,5.71,9.769
-3.84,3.918,10.56,6.355,21.88,6.995,17.49,8.73,1,11.374,5.39,9.803
-3.84,3.932,10.87,6.371,22.25,7.031,16.51,8.781,1,11.388,5.23,9.843
-3.79,3.951,10.98,6.388,22.52,7.065,16.01,8.828,1.05,11.421,5.01,9.877
-3.76,3.976,11.37,6.407,23.18,7.103,15.09,8.875,1.04,11.472,4.82,9.898
-3.75,4.006,11.53,6.425,23.5,7.172,14.61,8.913,1,11.501,4.66,9.935
-3.73,4.053,11.96,6.448,24.3,7.227,13.88,8.952,1.08,11.525,4.48,9.978
-3.65,4.09,12.09,6.464,24.66,7.273,13.55,8.976,1.06,11.544,4.09,10.03
-3.59,4.125,12.35,6.478,25.21,7.329,12.85,9.004,1.09,11.549,3.9,10.089
-3.56,4.145,12.47,6.484,25.44,7.384,12.57,9.029,1.06,11.556,3.53,10.125
-3.56,4.159,12.67,6.489,25.83,7.449,12.31,9.045,1.07,11.561,3.44,10.139
-3.5,4.186,12.72,6.495,25.97,7.483,11.84,9.076,1.09,11.575,3.24,10.163
-3.5,4.21,12.71,6.502,26.11,7.502,11.51,9.131,1.13,11.592,3.14,10.19
-3.53,4.227,12.85,6.517,26.27,7.519,10.72,9.181,1.12,11.614,2.91,10.223
-3.48,4.243,12.94,6.544,26.34,7.549,10.3,9.225,1.1,11.652,2.86,10.256
-3.43,4.257,13.35,6.568,26.42,7.579,9.52,9.258,1.1,11.682,2.75,10.292
-3.42,4.273,13.59,6.585,26.45,7.598,9.21,9.302,1.13,11.695,2.61,10.323
-3.48,4.293,13.99,6.605,26.47,7.617,8.52,9.349,1.15,11.712,2.59,10.35
-3.52,4.318,14.14,6.619,26.42,7.642,8.18,9.401,1.15,11.729,2.44,10.369
-3.51,4.334,14.31,6.629,26.44,7.651,7.51,9.444,1.24,11.751,2.41,10.381
-3.43,4.357,14.42,6.641,26.44,7.664,7.17,9.48,1.23,11.776,2.33,10.402
-3.42,4.384,14.72,6.668,26.45,7.686,6.71,9.503,1.2,11.8,2.27,10.429
-3.35,4.42,14.92,6.695,26.56,7.705,6.47,9.536,1.2,11.82,2.2,10.447
-3.34,4.448,15.15,6.715,26.56,7.73,5.93,9.591,1.15,11.856,2.18,10.48
-3.27,4.491,15.59,6.739,26.39,7.76,5.74,9.613,1.13,11.894,2.05,10.521
-3.26,4.53,15.86,6.754,26.33,7.772,5.56,9.649,1.2,11.933,2.03,10.546
-3.13,4.591,16.23,6.767,26.19,7.775,5.13,9.673,1.19,11.962,1.93,10.568
-3.01,4.65,16.34,6.772,26.2,7.788,5,9.703,1.18,11.998,1.95,10.608
-2.93,4.683,16.49,6.776,26.12,7.804,4.64,9.745,1.2,12.034,1.91,10.628
-2.91,4.708,16.53,6.786,25.99,7.832,4.45,9.786,1.15,12.048,1.91,10.645
-2.85,4.725,16.69,6.792,25.97,7.845,4,9.822,1.15,12.078,1.84,10.667
-2.83,4.755,16.82,6.8,25.88,7.848,3.9,9.855,1.14,12.111,1.81,10.713
-2.74,4.789,17.01,6.806,25.87,7.856,3.5,9.891,1.21,12.136,1.83,10.758
-2.64,4.83,17.02,6.816,25.83,7.878,3.34,9.935,1.19,12.166,1.82,10.791
-2.58,4.851,17.14,6.825,25.74,7.896,2.97,9.979,1.14,12.185,1.79,10.823
-2.56,4.882,17.36,6.836,25.58,7.933,2.82,10.044,1.16,12.2,1.79,10.868
-2.41,4.924,17.43,6.842,25.42,7.986,2.45,10.08,1.21,12.216,1.77,10.884
-2.33,4.961,17.6,6.849,25.13,8.041,2.25,10.108,1.22,12.244,1.76,10.909
-2.25,4.986,17.73,6.858,24.48,8.118,2.1,10.132,1.21,12.273,1.77,10.942
-2.13,5.008,17.99,6.869,24.11,8.165,1.96,10.161,1.19,12.29,1.81,10.97
-2.1,5.022,18.08,6.88,23.46,8.204,1.86,10.19,1.17,12.313,1.83,10.991
-2.01,5.031,18.39,6.907,23.18,8.218,1.59,10.22,1.19,12.323,1.79,11.033
-1.96,5.047,18.58,6.937,22.8,8.24,1.46,10.264,1.27,12.329,1.78,11.069
-1.87,5.06,19.02,6.962,22.52,8.275,1.32,10.297,1.29,12.339,1.78,11.104
-1.8,5.075,19.3,6.995,22.3,8.302,1.31,10.322,1.26,12.345,1.78,11.131
-1.71,5.105,19.6,7.017,21.8,8.328,1.2,10.344,1.25,12.354,1.82,11.159
-1.66,5.141,20.28,7.05,21.51,8.361,1.1,10.372,1.26,12.365,1.8,11.2
-1.47,5.21,20.6,7.087,20.96,8.391,1,10.399,,,1.85,11.236
-1.3,5.262,21.2,7.109,20.68,8.427,0.94,10.418,,,1.89,11.27
-1.07,5.297,21.4,7.135,20.05,8.46,0.8,10.446,,,1.88,11.285
-1.01,5.342,21.86,7.158,19.81,8.47,0.73,10.498,,,1.91,11.302
-0.7,5.374,22.07,7.18,19.37,8.482,0.62,10.516,,,1.87,11.327
-0.66,5.404,22.42,7.199,19.2,8.489,0.61,10.549,,,1.91,11.354
-0.43,5.433,22.55,7.21,18.95,8.501,0.48,10.567,,,1.92,11.385
-0.34,5.463,22.7,7.219,18.82,8.525,0.46,10.595,,,1.93,11.423
-0.03,5.504,22.89,7.229,18.54,8.556,0.42,10.63,,,1.94,11.439
0.13,5.554,22.93,7.238,18.09,8.58,0.38,10.669,,,1.97,11.476
0.47,5.609,23.04,7.251,17.76,8.622,0.28,10.716,,,1.92,11.508
0.71,5.66,23.14,7.262,16.98,8.658,0.36,10.736,,,1.93,11.531
0.86,5.682,23.28,7.274,16.69,8.682,0.34,10.766,,,1.95,11.561
1.15,5.702,23.4,7.279,15.9,8.729,0.3,10.824,,,1.95,11.586
1.29,5.727,23.48,7.29,15.59,8.76,0.24,10.871,,,1.91,11.618
1.62,5.759,23.64,7.309,14.9,8.79,0.3,10.926,,,1.91,11.687
1.71,5.787,23.72,7.332,14.68,8.798,0.27,10.963,,,1.84,11.74
2.13,5.836,24.01,7.348,14.47,8.807,0.23,10.996,,,1.82,11.781
2.34,5.876,24.16,7.378,14.11,8.818,0.24,11.043,,,1.81,11.822
2.7,5.901,24.32,7.395,13.94,8.839,0.2,11.085,,,1.76,11.849
2.85,5.922,24.45,7.405,13.57,8.867,0.14,11.112,,,1.77,11.85
3.1,5.939,24.62,7.416,13.35,8.899,0.21,11.139,,,1.78,11.856
3.19,5.95,24.67,7.428,12.85,8.919,0.25,11.157,,,1.84,11.863
3.4,5.966,24.67,7.455,12.62,8.946,0.19,11.186,,,1.88,11.866
3.49,5.978,24.86,7.486,12.15,8.968,0.14,11.225,,,1.87,11.875
3.73,5.993,24.87,7.51,11.85,9.007,0.18,11.266,,,1.87,11.932
3.83,6.007,25.04,7.545,10.92,9.07,0.21,11.292,,,1.89,11.965
4.01,6.029,25.1,7.579,10.47,9.133,0.19,11.314,,,1.85,11.99
4.12,6.043,25.25,7.607,9.64,9.177,0.1,11.34,,,1.89,12.024
4.24,6.055,25.33,7.631,9.27,9.21,0.11,11.355,,,1.91,12.061
4.49,6.07,25.4,7.653,9.01,9.221,0.15,11.391,,,1.89,12.103
4.62,6.09,25.36,7.673,8.58,9.227,0.12,11.432,,,1.88,12.128
4.87,6.112,25.42,7.694,8.46,9.233,0.1,11.47,,,1.85,12.149
5.01,6.137,25.43,7.719,8.11,9.255,0.09,11.523,,,1.87,12.171
5.33,6.158,25.35,7.746,7.9,9.28,0.06,11.589,,,1.85,12.18
5.42,6.178,25.39,7.761,7.52,9.307,0.08,11.647,,,1.9,12.189
5.75,6.195,25.43,7.777,7.34,9.348,0.09,11.68,,,1.89,12.191
5.93,6.214,25.34,7.802,6.84,9.387,0.07,11.713,,,1.89,12.196
6.21,6.239,25.3,7.815,6.68,9.404,0.04,11.745,,,1.91,12.202
6.39,6.261,25.31,7.824,6.3,9.429,0.03,11.789,,,1.9,12.211
6.71,6.283,25.35,7.849,6.09,9.445,0.1,11.808,,,1.92,12.219
6.88,6.302,25.26,7.879,5.88,9.467,0.14,11.841,,,1.9,12.224
7.16,6.319,25.12,7.903,5.75,9.494,0.15,11.86,,,1.87,12.237
7.19,6.344,25.11,7.922,5.47,9.508,0.09,11.893,,,1.92,12.243
7.46,6.365,24.95,7.931,5.35,9.522,0.09,11.932,,,1.88,12.246
7.89,6.398,24.9,7.939,5.24,9.56,0.08,11.976,,,1.89,12.246
8.14,6.423,24.93,7.955,4.87,9.591,0.12,12.051,,,1.91,12.248
8.59,6.44,24.86,7.972,4.71,9.627,0.11,12.119,,,1.81,12.248
8.78,6.465,24.82,8.011,4.25,9.676,0.12,12.175,,,1.83,12.248
9.21,6.483,24.44,8.052,4.02,9.715,0.13,12.211,,,1.82,12.248
9.44,6.503,24.25,8.09,3.52,9.769,0.07,12.241,,,1.84,12.248
9.96,6.536,24,8.113,3.31,9.813,0.18,12.274,,,1.86,12.248
10.2,6.558,23.79,8.138,2.87,9.846,0.18,12.296,,,1.86,12.249
10.6,6.589,23.44,8.159,2.71,9.88,0.13,12.324,,,1.88,12.249
10.91,6.61,23.33,8.182,2.44,9.91,0.15,12.351,,,1.86,12.248
11.28,6.624,23.08,8.214,2.32,9.953,0.15,12.381,,,1.89,12.248
11.49,6.641,22.85,8.237,2.05,9.981,0.12,12.427,,,,
11.72,6.657,22.62,8.27,1.9,10.006,0.13,12.467,,,,
12.02,6.676,21.93,8.311,1.72,10.023,0.1,12.511,,,,
12.17,6.71,21.62,8.36,1.61,10.052,0.06,12.546,,,,
12.78,6.747,20.75,8.413,1.31,10.088,0.08,12.593,,,,
13.12,6.78,20.3,8.463,1.19,10.125,0.07,12.612,,,,
13.75,6.806,19.35,8.504,1.08,10.163,0.06,12.623,,,,
14.04,6.831,18.93,8.55,0.85,10.216,0.11,12.64,,,,
14.52,6.855,18.01,8.589,0.76,10.251,0.06,12.65,,,,
14.74,6.875,17.61,8.63,0.6,10.273,0.07,12.664,,,,
15.24,6.901,17.15,8.668,0.52,10.297,0.07,12.676,,,,
15.45,6.919,16.5,8.69,0.4,10.308,0.06,12.698,,,,
15.87,6.943,16.2,8.709,0.31,10.33,0.07,12.75,,,,
16.11,6.957,15.78,8.732,0.23,10.361,0.04,12.786,,,,
16.27,6.977,15.54,8.743,0.22,10.396,0.08,12.822,,,,
16.69,6.993,15.26,8.756,0.06,10.425,0.09,12.841,,,,
16.85,7.018,15.08,8.779,0.03,10.46,0.06,12.846,,,,
17.37,7.048,14.57,8.803,-0.05,10.479,0.1,12.859,,,,
17.64,7.083,14.27,8.823,-0.13,10.499,0.02,12.865,,,,
18.12,7.117,13.78,8.853,-0.14,10.521,0,12.884,,,,
18.5,7.144,13.51,8.889,-0.15,10.542,0.03,12.909,,,,
19.01,7.171,13.21,8.932,-0.29,10.575,0,12.942,,,,
19.3,7.196,12.52,8.958,-0.32,10.595,0,12.965,,,,
19.52,7.218,12.22,8.982,-0.31,10.615,0.02,12.981,,,,
19.93,7.24,11.74,8.993,-0.37,10.633,0.05,13.005,,,,
20.16,7.265,11.53,9.005,-0.41,10.655,0.08,13.028,,,,
20.47,7.292,11.27,9.018,-0.37,10.67,0.03,13.052,,,,
20.68,7.32,11.15,9.032,-0.37,10.702,0.02,13.08,,,,
21.01,7.348,10.61,9.064,-0.34,10.732,0.01,13.096,,,,
21.2,7.369,10.34,9.101,-0.34,10.751,0.04,13.113,,,,
21.49,7.387,9.89,9.133,-0.35,10.774,0.04,13.129,,,,
21.57,7.403,9.65,9.161,-0.33,10.782,0.01,13.157,,,,
21.65,7.433,9.14,9.188,-0.42,10.796,0.02,13.181,,,,
21.83,7.463,8.8,9.227,-0.38,10.802,0.04,13.206,,,,
21.98,7.494,8.45,9.254,-0.45,10.818,0.06,13.223,,,,
22.17,7.51,7.93,9.276,-0.41,10.839,-0.01,13.242,,,,
22.24,7.524,7.71,9.302,-0.44,10.86,-0.02,13.254,,,,
22.4,7.537,7.14,9.351,-0.43,10.892,0.08,13.273,,,,
22.49,7.548,6.78,9.398,-0.39,10.939,0.07,13.305,,,,
22.6,7.557,6.2,9.428,-0.37,10.994,0.09,13.333,,,,
22.69,7.567,5.94,9.448,-0.47,11.022,0.09,13.367,,,,
22.71,7.585,5.71,9.464,-0.44,11.057,0.09,13.402,,,,
22.82,7.606,5.44,9.483,-0.46,11.076,0.09,13.44,,,,
22.79,7.622,5.07,9.513,-0.46,11.104,0.04,13.451,,,,
22.89,7.644,4.85,9.554,-0.44,11.128,0.05,13.465,,,,
22.89,7.662,4.33,9.593,-0.48,11.164,0.04,13.466,,,,
22.97,7.678,4.06,9.638,-0.48,11.195,0.08,13.466,,,,
22.97,7.695,3.66,9.665,-0.48,11.203,0.09,13.466,,,,
23.07,7.706,3.48,9.689,-0.48,11.222,0.11,13.427,,,,
23.07,7.727,3.28,9.711,-0.45,11.245,0.05,13.383,,,,
23.04,7.749,3.06,9.733,-0.44,11.272,0.06,13.385,,,,
23.04,7.761,2.9,9.767,-0.46,11.297,0.08,13.339,,,,
23.05,7.782,2.48,9.802,-0.42,11.322,,,,,,
23.03,7.813,2.35,9.83,-0.4,11.343,,,,,,
23,7.841,2.04,9.849,-0.38,11.373,,,,,,
22.97,7.86,1.86,9.883,-0.3,11.387,,,,,,
22.96,7.878,1.62,9.913,-0.29,11.404,,,,,,
22.9,7.893,1.52,9.932,-0.39,11.42,,,,,,
22.84,7.907,1.3,9.945,-0.35,11.434,,,,,,
22.79,7.928,1.27,9.953,-0.38,11.442,,,,,,
22.71,7.945,1.14,9.965,-0.39,11.456,,,,,,
22.67,7.969,1.1,9.979,-0.34,11.481,,,,,,
22.52,7.988,0.99,9.993,-0.42,11.501,,,,,,
22.45,8.013,0.92,10.014,-0.44,11.519,,,,,,
22.28,8.041,0.65,10.044,-0.46,11.539,,,,,,
22.18,8.058,0.55,10.081,-0.41,11.563,,,,,,
22,8.075,0.44,10.124,-0.45,11.605,,,,,,
21.93,8.102,0.25,10.147,-0.42,11.649,,,,,,
21.83,8.119,0.16,10.165,-0.47,11.665,,,,,,
21.6,8.14,-0.01,10.185,-0.45,11.691,,,,,,
21.45,8.171,-0.03,10.201,-0.42,11.701,,,,,,
21.14,8.19,-0.17,10.205,-0.46,11.72,,,,,,
20.98,8.215,-0.19,10.224,-0.47,11.739,,,,,,
20.55,8.259,-0.35,10.257,-0.47,11.767,,,,,,
20.3,8.302,-0.45,10.284,-0.45,11.789,,,,,,
19.63,8.349,-0.57,10.304,-0.46,11.814,,,,,,
19.3,8.385,-0.62,10.325,-0.45,11.828,,,,,,
18.9,8.429,-0.72,10.339,-0.4,11.864,,,,,,
18.25,8.468,-0.76,10.353,-0.43,11.904,,,,,,
17.91,8.489,-0.88,10.363,-0.49,11.957,,,,,,
17.39,8.517,-0.9,10.374,-0.52,12.023,,,,,,
17.14,8.545,-0.92,10.389,-0.45,12.072,,,,,,
16.61,8.578,-1.02,10.405,-0.48,12.076,,,,,,
16.29,8.614,-1.11,10.435,-0.47,12.086,,,,,,
15.46,8.669,-1.11,10.462,-0.49,12.108,,,,,,
